x,y,wl,wr,slope,friction_coefficient
-99.83819746,118.2843979,3.91721092,3.91596493,-1,-1
-100.4672134,119.0617902,3.91710899,3.91625108,-1,-1
-101.0883613,119.8454835,3.92196426,3.92196549,-1,-1
-101.700542,120.6362015,3.92800496,3.92912587,-1,-1
-102.3058931,121.4321601,3.93043543,3.93248633,-1,-1
-102.9083371,122.2303213,3.92687256,3.92956382,-1,-1
-103.5085602,123.0301536,3.91875125,3.9219255,-1,-1
-104.1063459,123.8318107,3.91076587,3.91401427,-1,-1
-104.7018601,124.6351517,3.90869526,3.91177255,-1,-1
-105.2913171,125.442964,3.91959572,3.92268744,-1,-1
-105.8699113,126.2588382,3.94934163,3.9406857,-1,-1
-106.4105712,127.0998303,3.98791857,3.97540092,-1,-1
-106.913286,127.9643859,3.98501697,3.98750687,-1,-1
-107.3981793,128.8389606,3.99173702,3.98707264,-1,-1
-107.8850591,129.7124112,3.99893306,3.99020638,-1,-1
-108.3791046,130.5818666,3.99516655,3.98617541,-1,-1
-108.8520504,131.4628413,3.98483039,4.01833279,-1,-1
-109.3041859,132.3553963,4.01026182,4.04302088,-1,-1
